file,start_time,end_time,x,y,bird_id,filename,img_idx,img_path,img_url
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r05/05-20180226-MZ000007.wav,274.698492,277.698492,8.891595,9.845059,r05,05-20180226-MZ000007,05-20180226-MZ000007-274.7-277.7,assets/05-20180226-MZ000007-274.7-277.7.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/05-20180226-MZ000007-274.7-277.7.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r05/05-20180226-MZ000007.wav,327.370048,330.370048,7.55208,6.6363034,r05,05-20180226-MZ000007,05-20180226-MZ000007-327.37-330.37,assets/05-20180226-MZ000007-327.37-330.37.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/05-20180226-MZ000007-327.37-330.37.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r05/05-20180226-MZ000007.wav,341.490054,344.490054,8.927358,9.902741,r05,05-20180226-MZ000007,05-20180226-MZ000007-341.49-344.49,assets/05-20180226-MZ000007-341.49-344.49.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/05-20180226-MZ000007-341.49-344.49.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r05/05-20180226-MZ000007.wav,344.7360745,347.7360745,8.604669,6.411057,r05,05-20180226-MZ000007,05-20180226-MZ000007-344.74-347.74,assets/05-20180226-MZ000007-344.74-347.74.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/05-20180226-MZ000007-344.74-347.74.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r05/05-20180226-MZ000007.wav,351.253849,354.253849,9.338761,7.2582717,r05,05-20180226-MZ000007,05-20180226-MZ000007-351.25-354.25,assets/05-20180226-MZ000007-351.25-354.25.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/05-20180226-MZ000007-351.25-354.25.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r05/05-20180226-MZ000007.wav,354.915272,357.915272,7.5139894,6.6217756,r05,05-20180226-MZ000007,05-20180226-MZ000007-354.92-357.92,assets/05-20180226-MZ000007-354.92-357.92.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/05-20180226-MZ000007-354.92-357.92.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180418-MZ000004.wav,9.8908905,12.8908905,6.550603,8.703668,r06,06-20180418-MZ000004,06-20180418-MZ000004-9.89-12.89,assets/06-20180418-MZ000004-9.89-12.89.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180418-MZ000004-9.89-12.89.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180418-MZ000010.wav,11.6118865,14.6118865,7.6908197,9.047552,r06,06-20180418-MZ000010,06-20180418-MZ000010-11.61-14.61,assets/06-20180418-MZ000010-11.61-14.61.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180418-MZ000010-11.61-14.61.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180418-MZ000010.wav,17.008036,20.008036,7.6585355,9.050414,r06,06-20180418-MZ000010,06-20180418-MZ000010-17.01-20.01,assets/06-20180418-MZ000010-17.01-20.01.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180418-MZ000010-17.01-20.01.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180418-MZ000010.wav,32.006953,35.006953,7.657206,9.049928,r06,06-20180418-MZ000010,06-20180418-MZ000010-32.01-35.01,assets/06-20180418-MZ000010-32.01-35.01.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180418-MZ000010-32.01-35.01.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180418-MZ000010.wav,39.6361785,42.6361785,7.6407995,9.076514,r06,06-20180418-MZ000010,06-20180418-MZ000010-39.64-42.64,assets/06-20180418-MZ000010-39.64-42.64.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180418-MZ000010-39.64-42.64.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180418-MZ000010.wav,50.925918,53.925918,5.655245,9.550771,r06,06-20180418-MZ000010,06-20180418-MZ000010-50.93-53.93,assets/06-20180418-MZ000010-50.93-53.93.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180418-MZ000010-50.93-53.93.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180418-MZ000012.wav,97.748993,100.748993,5.668577,2.7660043,r06,06-20180418-MZ000012,06-20180418-MZ000012-97.75-100.75,assets/06-20180418-MZ000012-97.75-100.75.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180418-MZ000012-97.75-100.75.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180418-MZ000012.wav,115.56349,118.56349,5.6421556,2.7436159,r06,06-20180418-MZ000012,06-20180418-MZ000012-115.56-118.56,assets/06-20180418-MZ000012-115.56-118.56.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180418-MZ000012-115.56-118.56.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180418-MZ000012.wav,129.4087445,132.4087445,5.7146664,2.7115746,r06,06-20180418-MZ000012,06-20180418-MZ000012-129.41-132.41,assets/06-20180418-MZ000012-129.41-132.41.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180418-MZ000012-129.41-132.41.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180419-MZ000007.wav,0.0,3.0,10.2032585,6.5798984,r06,06-20180419-MZ000007,06-20180419-MZ000007-0.0-3.0,assets/06-20180419-MZ000007-0.0-3.0.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180419-MZ000007-0.0-3.0.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180419-MZ000007.wav,18.2948945,21.2948945,7.537283,6.803418,r06,06-20180419-MZ000007,06-20180419-MZ000007-18.29-21.29,assets/06-20180419-MZ000007-18.29-21.29.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180419-MZ000007-18.29-21.29.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180419-MZ000007.wav,40.2859315,43.2859315,7.457092,6.817936,r06,06-20180419-MZ000007,06-20180419-MZ000007-40.29-43.29,assets/06-20180419-MZ000007-40.29-43.29.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180419-MZ000007-40.29-43.29.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180419-MZ000007.wav,46.208114,49.208114,7.4734764,6.7924457,r06,06-20180419-MZ000007,06-20180419-MZ000007-46.21-49.21,assets/06-20180419-MZ000007-46.21-49.21.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180419-MZ000007-46.21-49.21.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r06/06-20180419-MZ000007.wav,50.713908,53.713908,7.5414042,6.7627726,r06,06-20180419-MZ000007,06-20180419-MZ000007-50.71-53.71,assets/06-20180419-MZ000007-50.71-53.71.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/06-20180419-MZ000007-50.71-53.71.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000005.wav,9.8677335,12.8677335,6.025479,8.979959,r07,07-20180420-MZ000005,07-20180420-MZ000005-9.87-12.87,assets/07-20180420-MZ000005-9.87-12.87.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000005-9.87-12.87.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000005.wav,15.486819,18.486819,6.378875,8.6951475,r07,07-20180420-MZ000005,07-20180420-MZ000005-15.49-18.49,assets/07-20180420-MZ000005-15.49-18.49.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000005-15.49-18.49.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000005.wav,21.052389,24.052389,6.0388784,9.907669,r07,07-20180420-MZ000005,07-20180420-MZ000005-21.05-24.05,assets/07-20180420-MZ000005-21.05-24.05.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000005-21.05-24.05.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000006.wav,201.5580685,204.5580685,5.8271613,9.05859,r07,07-20180420-MZ000006,07-20180420-MZ000006-201.56-204.56,assets/07-20180420-MZ000006-201.56-204.56.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000006-201.56-204.56.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000006.wav,395.0222255,398.0222255,10.573781,7.930955,r07,07-20180420-MZ000006,07-20180420-MZ000006-395.02-398.02,assets/07-20180420-MZ000006-395.02-398.02.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000006-395.02-398.02.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000006.wav,414.198523,417.198523,9.0358715,7.373819,r07,07-20180420-MZ000006,07-20180420-MZ000006-414.2-417.2,assets/07-20180420-MZ000006-414.2-417.2.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000006-414.2-417.2.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000006.wav,419.041581,422.041581,5.9670334,8.961318,r07,07-20180420-MZ000006,07-20180420-MZ000006-419.04-422.04,assets/07-20180420-MZ000006-419.04-422.04.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000006-419.04-422.04.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000006.wav,429.760392,432.760392,7.683632,6.762486,r07,07-20180420-MZ000006,07-20180420-MZ000006-429.76-432.76,assets/07-20180420-MZ000006-429.76-432.76.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000006-429.76-432.76.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000006.wav,438.4161195,441.4161195,6.0337763,8.823393,r07,07-20180420-MZ000006,07-20180420-MZ000006-438.42-441.42,assets/07-20180420-MZ000006-438.42-441.42.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000006-438.42-441.42.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000006.wav,451.8964645,454.8964645,6.164361,8.862396,r07,07-20180420-MZ000006,07-20180420-MZ000006-451.9-454.9,assets/07-20180420-MZ000006-451.9-454.9.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000006-451.9-454.9.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000006.wav,480.0811735,483.0811735,7.612119,6.779155,r07,07-20180420-MZ000006,07-20180420-MZ000006-480.08-483.08,assets/07-20180420-MZ000006-480.08-483.08.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000006-480.08-483.08.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000006.wav,557.307322,560.307322,3.7099338,7.4934797,r07,07-20180420-MZ000006,07-20180420-MZ000006-557.31-560.31,assets/07-20180420-MZ000006-557.31-560.31.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000006-557.31-560.31.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000006.wav,563.5565035,566.5565035,6.0640297,9.009559,r07,07-20180420-MZ000006,07-20180420-MZ000006-563.56-566.56,assets/07-20180420-MZ000006-563.56-566.56.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000006-563.56-566.56.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000006.wav,586.955782,589.955782,6.0484295,9.022899,r07,07-20180420-MZ000006,07-20180420-MZ000006-586.96-589.96,assets/07-20180420-MZ000006-586.96-589.96.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000006-586.96-589.96.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r07/07-20180420-MZ000006.wav,634.326009,637.326009,5.965307,8.960225,r07,07-20180420-MZ000006,07-20180420-MZ000006-634.33-637.33,assets/07-20180420-MZ000006-634.33-637.33.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/07-20180420-MZ000006-634.33-637.33.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r08/08-20180516-1036.wav,0.12409,3.12409,8.295301,7.351391,r08,08-20180516-1036,08-20180516-1036-0.12-3.12,assets/08-20180516-1036-0.12-3.12.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/08-20180516-1036-0.12-3.12.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r08/08-20180516-1040.wav,0.0,3.0,8.263986,7.1816673,r08,08-20180516-1040,08-20180516-1040-0.0-3.0,assets/08-20180516-1040-0.0-3.0.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/08-20180516-1040-0.0-3.0.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r08/08-20180518-MZ000003.wav,0.0,3.0,9.715182,7.142772,r08,08-20180518-MZ000003,08-20180518-MZ000003-0.0-3.0,assets/08-20180518-MZ000003-0.0-3.0.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/08-20180518-MZ000003-0.0-3.0.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r08/08-20180518-MZ000008.wav,0.0,3.0,6.982732,8.278946,r08,08-20180518-MZ000008,08-20180518-MZ000008-0.0-3.0,assets/08-20180518-MZ000008-0.0-3.0.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/08-20180518-MZ000008-0.0-3.0.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r08/08-20180521-1002.wav,0.0,3.0,7.2270722,8.184514,r08,08-20180521-1002,08-20180521-1002-0.0-3.0,assets/08-20180521-1002-0.0-3.0.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/08-20180521-1002-0.0-3.0.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r08/08-20180521-1007.wav,0.0,3.0,6.4689617,7.7752724,r08,08-20180521-1007,08-20180521-1007-0.0-3.0,assets/08-20180521-1007-0.0-3.0.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/08-20180521-1007-0.0-3.0.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r08/08-20180522-MZ000001.wav,112.099075,115.099075,8.143942,9.588039,r08,08-20180522-MZ000001,08-20180522-MZ000001-112.1-115.1,assets/08-20180522-MZ000001-112.1-115.1.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/08-20180522-MZ000001-112.1-115.1.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r08/08-20180522-MZ000001.wav,126.111782,129.111782,8.818037,7.482588,r08,08-20180522-MZ000001,08-20180522-MZ000001-126.11-129.11,assets/08-20180522-MZ000001-126.11-129.11.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/08-20180522-MZ000001-126.11-129.11.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r08/08-20180522-MZ000001.wav,157.3684725,160.3684725,8.501889,7.8693852,r08,08-20180522-MZ000001,08-20180522-MZ000001-157.37-160.37,assets/08-20180522-MZ000001-157.37-160.37.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/08-20180522-MZ000001-157.37-160.37.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r08/08-20180522-MZ000001.wav,171.2025395,174.2025395,8.742328,7.854863,r08,08-20180522-MZ000001,08-20180522-MZ000001-171.2-174.2,assets/08-20180522-MZ000001-171.2-174.2.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/08-20180522-MZ000001-171.2-174.2.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r08/08-20180522-MZ000001.wav,179.472506,182.472506,8.751129,6.383214,r08,08-20180522-MZ000001,08-20180522-MZ000001-179.47-182.47,assets/08-20180522-MZ000001-179.47-182.47.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/08-20180522-MZ000001-179.47-182.47.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r08/08-20180522-MZ000001.wav,186.5025025,189.5025025,8.292042,9.724378,r08,08-20180522-MZ000001,08-20180522-MZ000001-186.5-189.5,assets/08-20180522-MZ000001-186.5-189.5.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/08-20180522-MZ000001-186.5-189.5.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r08/08-20180522-MZ000001.wav,215.6470415,218.6470415,8.516948,7.574633,r08,08-20180522-MZ000001,08-20180522-MZ000001-215.65-218.65,assets/08-20180522-MZ000001-215.65-218.65.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/08-20180522-MZ000001-215.65-218.65.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r09/09-20180519-1003.wav,0.0,3.0,8.702782,8.82927,r09,09-20180519-1003,09-20180519-1003-0.0-3.0,assets/09-20180519-1003-0.0-3.0.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/09-20180519-1003-0.0-3.0.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r09/09-20180519-1005.wav,100.126961,103.126961,7.1204557,8.234889,r09,09-20180519-1005,09-20180519-1005-100.13-103.13,assets/09-20180519-1005-100.13-103.13.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/09-20180519-1005-100.13-103.13.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r09/09-20180519-1005.wav,106.5578545,109.5578545,6.015595,10.168149,r09,09-20180519-1005,09-20180519-1005-106.56-109.56,assets/09-20180519-1005-106.56-109.56.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/09-20180519-1005-106.56-109.56.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,0.0,3.0,6.859032,10.598468,r10,10-20180805-1002,10-20180805-1002-0.0-3.0,assets/10-20180805-1002-0.0-3.0.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-0.0-3.0.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,44.9164,47.9164,6.2912555,9.93641,r10,10-20180805-1002,10-20180805-1002-44.92-47.92,assets/10-20180805-1002-44.92-47.92.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-44.92-47.92.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,99.1854615,102.1854615,6.0086575,10.418911,r10,10-20180805-1002,10-20180805-1002-99.19-102.19,assets/10-20180805-1002-99.19-102.19.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-99.19-102.19.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,108.498473,111.498473,6.3542933,10.690612,r10,10-20180805-1002,10-20180805-1002-108.5-111.5,assets/10-20180805-1002-108.5-111.5.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-108.5-111.5.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,137.5174675,140.5174675,6.120589,10.5763,r10,10-20180805-1002,10-20180805-1002-137.52-140.52,assets/10-20180805-1002-137.52-140.52.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-137.52-140.52.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,148.8767185,151.8767185,6.186154,10.5491,r10,10-20180805-1002,10-20180805-1002-148.88-151.88,assets/10-20180805-1002-148.88-151.88.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-148.88-151.88.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,212.1396135,215.1396135,5.978701,10.289534,r10,10-20180805-1002,10-20180805-1002-212.14-215.14,assets/10-20180805-1002-212.14-215.14.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-212.14-215.14.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,236.152318,239.152318,6.4105062,10.714994,r10,10-20180805-1002,10-20180805-1002-236.15-239.15,assets/10-20180805-1002-236.15-239.15.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-236.15-239.15.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,265.1713125,268.1713125,6.3076215,7.888645,r10,10-20180805-1002,10-20180805-1002-265.17-268.17,assets/10-20180805-1002-265.17-268.17.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-265.17-268.17.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,289.656226,292.656226,6.2994323,10.722658,r10,10-20180805-1002,10-20180805-1002-289.66-292.66,assets/10-20180805-1002-289.66-292.66.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-289.66-292.66.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,515.092321,518.092321,6.8517785,10.686286,r10,10-20180805-1002,10-20180805-1002-515.09-518.09,assets/10-20180805-1002-515.09-518.09.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-515.09-518.09.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,530.7976435,533.7976435,6.8105574,10.769822,r10,10-20180805-1002,10-20180805-1002-530.8-533.8,assets/10-20180805-1002-530.8-533.8.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-530.8-533.8.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,546.1444375,549.1444375,6.798937,10.774034,r10,10-20180805-1002,10-20180805-1002-546.14-549.14,assets/10-20180805-1002-546.14-549.14.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-546.14-549.14.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,570.4806925,573.4806925,6.793814,10.771876,r10,10-20180805-1002,10-20180805-1002-570.48-573.48,assets/10-20180805-1002-570.48-573.48.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-570.48-573.48.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,629.0870815,632.0870815,6.3446,10.694066,r10,10-20180805-1002,10-20180805-1002-629.09-632.09,assets/10-20180805-1002-629.09-632.09.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-629.09-632.09.png
/Users/lviotti/Library/CloudStorage/Dropbox/Work/Kitzes/datasets/omao-individual-recordings/audio-clean/r10/10-20180805-1002.wav,745.84514,748.84514,6.41162,10.709483,r10,10-20180805-1002,10-20180805-1002-745.85-748.85,assets/10-20180805-1002-745.85-748.85.png,https://raw.githubusercontent.com/LeonardoViotti/scatter-aiid-app/main/assets/10-20180805-1002-745.85-748.85.png
